id_sessao,data_acesso,id_lead,utm_source,utm_medium,utm_campaign,custo_clique,converteu,receita_gerada
S-144582,2026-01-11 19:00:00,,facebook,ads,ai_launch,1.1,Nao,0.0
S-144583,2025-02-07 21:00:00,L-5849,gogle ,organic,seo_blog,0.0,Nao,0.0
S-144584,2026-01-09 12:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-144585,2026-01-05 04:00:00,L-6753,Google,cpc,search_brand,1.67,Sim,299.9
S-144586,2025-02-20 04:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-144587,2025-06-15 10:00:00,, google,cpc,search_brand,2.43,Nao,0.0
S-144588,2025-03-08 06:00:00,, google,cpc,search_brand,1.74,Nao,0.0
S-144589,2025-09-01 20:00:00,,gogle ,cpc,search_brand,1.85,Nao,0.0
S-144590,2025-08-10 09:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-144591,2025-09-17 15:00:00,,tik tok,cpc,viral_trend,1.1,Nao,0.0
S-144592,2025-08-05 03:00:00,,tiktok,cpc,viral_trend,1.14,Nao,0.0
S-144593,2025-08-07 09:00:00,,meta,ads,ai_launch,1.34,Nao,0.0
S-144594,2025-08-30 00:00:00,,meta,ads,ai_launch,1.04,Nao,0.0
S-144595,2025-12-16 21:00:00,,google,cpc,search_brand,1.7,Nao,0.0
S-144596,2025-06-18 03:00:00,,meta,ads,ai_launch,1.35,Nao,0.0
S-144597,2025-01-07 19:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-144598,2025-03-04 07:00:00,L-2226,instagram,ads,ai_launch,1.22,Nao,0.0
S-144599,2025-07-25 15:00:00,,tik tok,cpc,viral_trend,0.7,Nao,0.0
S-144600,2025-07-06 18:00:00,,google,cpc,,1.61,Nao,0.0
S-144601,2025-07-13 02:00:00,,Meta Ads,ads,retargeting_v1,1.19,Nao,0.0
S-144602,2025-10-15 20:00:00,, google,cpc,search_brand,1.56,Nao,0.0
S-144603,2025-11-16 08:00:00,,instagram,ads,retargeting_v1,1.32,Nao,0.0
S-144604,2025-01-20 18:00:00,,meta,ads,ai_launch,1.6,Nao,0.0
S-144605,2025-12-19 23:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-144606,2026-01-12 20:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-144607,2025-04-30 16:00:00,,Google,cpc,search_brand,1.86,Nao,0.0
S-144608,2025-11-07 12:00:00,,Google,cpc,search_brand,2.23,Nao,0.0
S-144609,2025-01-26 16:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-144610,2025-05-01 20:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-144611,2025-03-23 14:00:00,,GOOGLE,cpc,search_brand,1.53,Nao,0.0
S-144612,2025-11-09 21:00:00,L-4171,Google,organic,seo_blog,0.0,Nao,0.0
S-144613,2025-05-09 06:00:00,,GOOGLE,cpc,search_brand,1.97,Nao,0.0
S-144614,2026-01-20 17:00:00,,GOOGLE,cpc,search_brand,1.52,Nao,0.0
S-144615,2025-05-04 16:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-144616,2026-02-02 04:00:00,, google,cpc,search_brand,1.89,Nao,0.0
S-144617,2025-01-29 03:00:00,,tiktok,cpc,viral_trend,0.61,Nao,0.0
S-144618,2025-11-02 10:00:00,,FB,ads,ai_launch,1.19,Nao,0.0
S-144619,2026-01-10 13:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-144620,2025-01-03 05:00:00,,facebook,ads,ai_launch,1.02,Nao,0.0
S-144621,2025-05-14 01:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-144622,2025-03-09 21:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-144623,2025-11-16 07:00:00,L-7474,GOOGLE,cpc,search_brand,2.35,Sim,299.9
S-144624,2025-08-27 14:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-144625,2025-07-23 01:00:00,,facebook,ads,ai_launch,1.34,Nao,0.0
S-144626,2025-09-17 14:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-144627,2025-02-07 08:00:00,,TikTok,cpc,viral_trend,0.64,Nao,0.0
S-144628,2025-01-23 11:00:00,,instagram,ads,ai_launch,1.31,Nao,0.0
S-144629,2025-08-28 14:00:00,,meta,ads,ai_launch,1.48,Nao,0.0
S-144630,2025-09-03 17:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-144631,2025-11-14 16:00:00,,facebook,ads,retargeting_v1,1.39,Nao,0.0
S-144632,2025-07-18 23:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-144633,2025-06-08 12:00:00,,TikTok,cpc,viral_trend,0.71,Nao,0.0
S-144634,2025-11-18 18:00:00,,TikTok,cpc,viral_trend,0.73,Nao,0.0
S-144635,2026-01-04 21:00:00,,gogle ,cpc,search_brand,1.54,Nao,0.0
S-144636,2026-01-25 05:00:00,,google,cpc,search_brand,2.5,Nao,0.0
S-144637,2025-08-07 13:00:00,, google,cpc,search_brand,1694.39,Nao,0.0
S-144638,2025-08-21 03:00:00,L-1605,facebook,ads,ai_launch,1.5,Nao,0.0
S-144639,2025-04-17 12:00:00,,Meta Ads,ads,ai_launch,1.63,Nao,0.0
S-144640,2025-01-02 18:00:00,,TikTok,cpc,viral_trend,0.72,Nao,0.0
S-144641,2025-06-07 20:00:00,, google,cpc,search_brand,2.43,Nao,0.0
S-144642,2025-10-15 20:00:00,L-9153,facebook,ads,retargeting_v1,0.97,Sim,499.9
S-144643,2025-03-29 23:00:00,, google,cpc,search_brand,1.67,Nao,0.0
S-144644,2025-04-18 04:00:00,,gogle ,cpc,search_brand,2.09,Nao,0.0
S-144645,2025-07-06 20:00:00,,facebook,ads,retargeting_v1,0.92,Nao,0.0
S-144646,2025-03-23 14:00:00,L-5583,facebook,ads,ai_launch,1.4,Nao,0.0
S-144647,2025-02-11 07:00:00,, google,cpc,search_brand,2.34,Nao,0.0
S-144648,2025-10-21 08:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-144649,2025-11-28 19:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-144650,2025-09-06 21:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-144651,2025-05-20 18:00:00,,gogle ,cpc,search_brand,1.7,Nao,0.0
S-144652,2026-01-09 09:00:00,,GOOGLE,cpc,search_brand,2.31,Nao,0.0
S-144653,2025-07-30 17:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-144654,2025-01-02 19:00:00,,TikTok,cpc,,0.55,Nao,0.0
S-144655,2025-07-07 06:00:00,,Google,cpc,search_brand,2.07,Nao,0.0
S-144656,2025-08-06 07:00:00,,Google,cpc,search_brand,1.97,Nao,0.0
S-144657,2025-12-07 16:00:00,,Google,cpc,search_brand,1.83,Nao,0.0
S-144658,2026-01-29 08:00:00,,tiktok,cpc,viral_trend,1.03,Nao,0.0
S-144659,2025-04-03 22:00:00,,meta,ads,ai_launch,1.77,Nao,0.0
S-144660,2025-08-27 05:00:00,,meta,ads,ai_launch,1.36,Nao,0.0
S-144661,2025-06-14 07:00:00,,FB,ads,,1.86,Nao,0.0
S-144662,2025-01-21 05:00:00,,Google,cpc,search_brand,1.97,Nao,0.0
S-144663,2025-05-03 11:00:00,L-1771,facebook,ads,ai_launch,1.43,Nao,0.0
S-144664,2025-12-09 16:00:00,,instagram,ads,retargeting_v1,1.16,Nao,0.0
S-144665,2025-11-29 15:00:00,,meta,ads,retargeting_v1,1.38,Nao,0.0
S-144666,2025-09-28 12:00:00,, google,cpc,,1.83,Nao,0.0
S-144667,2025-01-08 19:00:00,,Meta Ads,ads,ai_launch,1.68,Nao,0.0
S-144668,2025-11-17 22:00:00,,tik tok,cpc,viral_trend,0.77,Nao,0.0
S-144669,2025-09-27 11:00:00,, google,cpc,search_brand,1.9,Nao,0.0
S-144670,2025-01-20 18:00:00,, google,cpc,search_brand,2.31,Nao,0.0
S-144671,2025-06-20 20:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-144672,2025-03-12 01:00:00,L-2412,FB,ads,ai_launch,1.75,Nao,0.0
S-144673,2025-09-06 15:00:00,,tiktok,cpc,,0.88,Nao,0.0
S-144674,2025-03-16 08:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-144675,2025-06-27 18:00:00,,google,cpc,search_brand,1.86,Nao,0.0
S-144676,2025-12-20 20:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-144677,2025-05-29 13:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-144678,2025-05-03 23:00:00,L-7626,tik tok,cpc,viral_trend,1.17,Nao,0.0
S-144679,2025-12-01 17:00:00,L-7084,google,organic,seo_blog,0.0,Nao,0.0
S-144680,2025-04-05 21:00:00,,meta,ads,ai_launch,1.02,Nao,0.0
S-144681,2025-04-11 16:00:00,,FB,ads,retargeting_v1,1.09,Nao,0.0
S-144682,2025-11-06 13:00:00,L-6351,Email,automation,welcome_flow,0.0,Nao,0.0
S-144683,2025-08-02 15:00:00,,facebook,ads,retargeting_v1,1.11,Nao,0.0
S-144684,2025-08-31 07:00:00,,GOOGLE,cpc,search_brand,2.04,Nao,0.0
S-144685,2025-03-22 04:00:00,,FB,ads,ai_launch,1.1,Nao,0.0
S-144686,2025-02-24 21:00:00,L-6637,email,automation,welcome_flow,0.0,Nao,0.0
S-144687,2026-01-16 22:00:00,,GOOGLE,cpc,search_brand,1.69,Nao,0.0
S-144688,2025-09-14 10:00:00,,FB,ads,ai_launch,1.51,Nao,0.0
S-144689,2025-05-31 11:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-144690,2025-11-17 04:00:00,L-8151,facebook,ads,retargeting_v1,1.12,Nao,0.0
S-144691,2025-07-30 12:00:00,L-4890,meta,ads,ai_launch,1.66,Nao,0.0
S-144692,2025-03-27 18:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-144693,2026-01-30 16:00:00,,Meta Ads,ads,ai_launch,1.4,Nao,0.0
S-144694,2025-06-17 11:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-144695,2025-03-29 17:00:00,,Google,cpc,search_brand,2.25,Nao,0.0
S-144696,2025-12-12 17:00:00,,gogle ,cpc,search_brand,1.99,Nao,0.0
S-144697,2025-07-26 19:00:00,,google,cpc,search_brand,1.68,Nao,0.0
S-144698,2026-01-29 23:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-144699,2025-10-04 01:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-144700,2025-04-12 03:00:00,,gogle ,cpc,search_brand,2.16,Nao,0.0
S-144701,2025-07-01 21:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-144702,2025-01-24 03:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-144703,2025-08-30 23:00:00,L-5588, google,organic,seo_blog,0.0,Sim,299.9
S-144704,2025-10-23 00:00:00,,gogle ,cpc,search_brand,2.14,Nao,0.0
S-144705,2025-04-30 13:00:00,,instagram,ads,ai_launch,1.33,Nao,0.0
S-144706,2025-02-16 11:00:00,,tiktok,cpc,viral_trend,0.99,Nao,0.0
S-144707,2025-12-08 11:00:00,,google,cpc,search_brand,2.45,Nao,0.0
S-144708,2025-06-24 02:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-144709,2025-08-19 06:00:00,,meta,ads,ai_launch,1.2,Nao,0.0
S-144710,2025-01-11 05:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-144711,2025-10-26 03:00:00,,google,cpc,search_brand,1.92,Nao,0.0
S-144712,2025-01-12 20:00:00,,instagram,ads,retargeting_v1,1387.07,Nao,0.0
S-144713,2025-04-06 04:00:00,,Meta Ads,ads,ai_launch,1.27,Nao,0.0
S-144714,2025-01-14 16:00:00,,Google,cpc,search_brand,1.58,Nao,0.0
S-144715,2025-01-15 02:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-144716,2025-01-14 09:00:00,L-2289,facebook,ads,ai_launch,1.08,Nao,0.0
S-144717,2025-08-14 04:00:00,,gogle ,cpc,search_brand,1036.89,Nao,0.0
S-144718,2025-07-21 02:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-144719,2025-11-16 10:00:00,,facebook,ads,ai_launch,1.6,Nao,0.0
S-144720,2025-03-13 08:00:00,,Google,cpc,search_brand,2.22,Nao,0.0
S-144721,2025-06-22 04:00:00,,tiktok,cpc,viral_trend,1.15,Nao,0.0
S-144722,2025-10-24 13:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-144723,2025-10-06 12:00:00,L-4617,e-mail,automation,welcome_flow,0.0,Sim,99.9
S-144724,2025-02-13 00:00:00,,GOOGLE,cpc,,2.34,Nao,0.0
S-144725,2025-02-20 01:00:00,,facebook,ads,ai_launch,1.96,Nao,0.0
S-144726,2025-10-08 01:00:00,,FB,ads,ai_launch,1.49,Nao,0.0
S-144727,2025-04-05 12:00:00,,TikTok,cpc,viral_trend,1.18,Nao,0.0
S-144728,2025-07-20 02:00:00,,TikTok,cpc,viral_trend,1.06,Nao,0.0
S-144729,2025-05-13 09:00:00,,tiktok,cpc,viral_trend,1.07,Nao,0.0
S-144730,2026-01-11 14:00:00,,tiktok,cpc,viral_trend,0.74,Nao,0.0
S-144731,2025-04-01 14:00:00,L-1244,Meta Ads,ads,ai_launch,1.1,Sim,299.9
S-144732,2026-01-19 21:00:00,,FB,ads,ai_launch,1.3,Nao,0.0
S-144733,2026-01-14 13:00:00,,instagram,ads,retargeting_v1,1.23,Nao,0.0
S-144734,2025-04-13 10:00:00,, google,cpc,search_brand,2.25,Nao,0.0
S-144735,2025-08-23 21:00:00,, google,organic,,0.0,Nao,0.0
S-144736,2025-08-20 19:00:00,L-1245,gogle ,organic,seo_blog,0.0,Nao,0.0
S-144737,2025-01-02 18:00:00,,meta,ads,ai_launch,1.17,Nao,0.0
S-144738,2025-03-12 21:00:00,,TikTok,cpc,viral_trend,1.11,Nao,0.0
S-144739,2025-12-12 18:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-144740,2025-02-12 19:00:00,,tik tok,cpc,viral_trend,0.79,Nao,0.0
S-144741,2025-06-15 10:00:00,,Meta Ads,ads,ai_launch,1.99,Nao,0.0
S-144742,2025-06-12 23:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-144743,2026-01-18 06:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-144744,2025-09-07 08:00:00,,google,cpc,search_brand,2.11,Nao,0.0
S-144745,2025-03-09 12:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-144746,2025-09-12 21:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-144747,2025-11-14 03:00:00,,Meta Ads,ads,ai_launch,1.81,Nao,0.0
S-144748,2025-12-07 23:00:00,,TikTok,cpc,viral_trend,0.77,Nao,0.0
S-144749,2025-10-29 07:00:00,,instagram,ads,ai_launch,1.15,Nao,0.0
S-144750,2025-10-18 07:00:00,, google,cpc,search_brand,2.02,Nao,0.0
S-144751,2025-10-02 12:00:00,,TikTok,cpc,viral_trend,0.91,Nao,0.0
S-144752,2025-08-08 04:00:00,, google,cpc,search_brand,2.27,Nao,0.0
S-144753,2025-07-15 17:00:00,,google,cpc,search_brand,2.37,Nao,0.0
S-144754,2025-10-25 01:00:00,,Meta Ads,ads,ai_launch,1.42,Nao,0.0
S-144755,2025-02-27 09:00:00,L-3523,Google,organic,seo_blog,0.0,Nao,0.0
S-144756,2025-05-19 15:00:00,,GOOGLE,cpc,search_brand,1.55,Nao,0.0
S-144757,2025-04-18 20:00:00,,tiktok,cpc,viral_trend,0.67,Nao,0.0
S-144758,2025-09-09 01:00:00,,Google,cpc,search_brand,2.36,Nao,0.0
S-144759,2025-01-26 03:00:00,L-2603,google,cpc,search_brand,2.44,Nao,0.0
S-144760,2025-07-16 19:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-144761,2025-03-27 16:00:00,L-3524,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-144762,2025-11-14 05:00:00,,gogle ,organic,,0.0,Nao,0.0
S-144763,2026-01-14 11:00:00,L-2546, google,cpc,search_brand,1.82,Nao,0.0
S-144764,2025-07-12 04:00:00,L-1321,instagram,ads,ai_launch,1.14,Sim,299.9
S-144765,2025-05-29 09:00:00,L-8720, google,cpc,search_brand,1.89,Sim,199.9
S-144766,2025-04-21 20:00:00,L-4633,instagram,ads,retargeting_v1,1.38,Nao,0.0
S-144767,2025-08-16 20:00:00,,Google,cpc,search_brand,2.1,Nao,0.0
S-144768,2025-06-30 00:00:00,,facebook,ads,retargeting_v1,1.19,Nao,0.0
S-144769,2025-02-28 16:00:00,L-2414,google,organic,seo_blog,0.0,Nao,0.0
S-144770,2025-06-07 19:00:00,,instagram,ads,ai_launch,1.9,Nao,0.0
S-144771,2025-05-14 02:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-144772,2026-01-01 18:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-144773,2025-08-11 02:00:00,,google,cpc,search_brand,2.48,Nao,0.0
S-144774,2026-01-03 00:00:00,,FB,ads,retargeting_v1,0.92,Nao,0.0
S-144775,2025-10-13 22:00:00,,Meta Ads,ads,retargeting_v1,1.45,Nao,0.0
S-144776,2025-11-06 09:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-144777,2025-12-14 15:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-144778,2025-02-15 08:00:00,,FB,ads,retargeting_v1,1.43,Nao,0.0
S-144779,2025-12-06 06:00:00,,google,cpc,search_brand,1.87,Nao,0.0
S-144780,2026-01-07 07:00:00,,facebook,ads,retargeting_v1,1.43,Nao,0.0
S-144781,2026-01-23 12:00:00,L-6820,FB,ads,retargeting_v1,1.13,Sim,199.9
S-144782,2025-03-11 14:00:00,,meta,ads,ai_launch,1.46,Nao,0.0
S-144783,2025-01-26 17:00:00,L-2136,FB,ads,ai_launch,1.45,Nao,0.0
S-144784,2025-11-16 15:00:00,,facebook,ads,retargeting_v1,0.89,Nao,0.0
S-144785,2025-12-19 12:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-144786,2025-06-16 15:00:00,,meta,ads,ai_launch,1.99,Nao,0.0
S-144787,2025-12-22 07:00:00,,facebook,ads,retargeting_v1,1.11,Nao,0.0
S-144788,2025-11-28 10:00:00,L-9972,gogle ,cpc,search_brand,1.53,Nao,0.0
S-144789,2025-09-30 22:00:00,,meta,ads,ai_launch,1.02,Nao,0.0
S-144790,2025-03-22 15:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-144791,2025-10-14 07:00:00,,Meta Ads,ads,ai_launch,1.93,Nao,0.0
S-144792,2025-06-30 05:00:00,,instagram,ads,ai_launch,1.11,Nao,0.0
S-144793,2025-08-04 08:00:00,,facebook,ads,retargeting_v1,0.86,Nao,0.0
S-144794,2025-11-28 18:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-144795,2025-02-24 09:00:00,,gogle ,cpc,search_brand,2.13,Nao,0.0
S-144796,2025-12-04 11:00:00,,TikTok,cpc,viral_trend,0.59,Nao,0.0
S-144797,2025-07-09 11:00:00,, google,cpc,search_brand,2.35,Nao,0.0
S-144798,2025-05-04 02:00:00,,tiktok,cpc,viral_trend,0.83,Nao,0.0
S-144799,2025-03-30 01:00:00,,GOOGLE,cpc,search_brand,2.32,Nao,0.0
S-144800,2025-09-09 20:00:00,L-3706,facebook,ads,ai_launch,1.95,Nao,0.0
S-144801,2025-02-14 03:00:00,,meta,ads,ai_launch,1.39,Nao,0.0
S-144802,2025-08-29 19:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-144803,2025-05-27 03:00:00,,FB,ads,ai_launch,1.27,Nao,0.0
S-144804,2025-12-07 07:00:00,,FB,ads,retargeting_v1,1.04,Nao,0.0
S-144805,2025-06-07 07:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-144806,2025-03-07 14:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-144807,2025-08-18 02:00:00,L-3737,FB,ads,ai_launch,1.4,Nao,0.0
S-144808,2026-01-07 02:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-144809,2025-11-04 11:00:00,,Google,cpc,,1.84,Nao,0.0
S-144810,2025-07-15 16:00:00,, google,cpc,search_brand,2.44,Nao,0.0
S-144811,2025-11-25 01:00:00,, google,cpc,search_brand,1.51,Nao,0.0
S-144812,2025-11-25 17:00:00,L-8770,Email,automation,welcome_flow,0.0,Sim,499.9
S-144813,2025-03-03 16:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-144814,2025-12-22 23:00:00,,instagram,ads,retargeting_v1,1.01,Nao,0.0
S-144815,2025-12-20 08:00:00,L-4068,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-144816,2025-07-23 15:00:00,,tik tok,cpc,viral_trend,0.62,Nao,0.0
S-144817,2025-10-25 05:00:00,,Google,cpc,search_brand,1.61,Nao,0.0
S-144818,2025-11-13 14:00:00,L-1875,google,organic,seo_blog,0.0,Sim,99.9
S-144819,2025-10-06 04:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-144820,2025-01-28 02:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-144821,2025-06-20 17:00:00,,Google,cpc,search_brand,2.34,Nao,0.0
S-144822,2025-04-17 20:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-144823,2025-08-18 22:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-144824,2025-02-24 06:00:00,L-6793,GOOGLE,cpc,search_brand,1.68,Nao,0.0
S-144825,2025-09-13 05:00:00,, google,cpc,search_brand,2.12,Nao,0.0
S-144826,2025-06-29 01:00:00,,instagram,ads,retargeting_v1,0.95,Nao,0.0
S-144827,2025-10-04 08:00:00,,meta,ads,ai_launch,2.0,Nao,0.0
S-144828,2025-01-24 17:00:00,L-3544,FB,ads,ai_launch,1.22,Nao,0.0
S-144829,2025-08-07 01:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-144830,2025-10-18 17:00:00,L-9151,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-144831,2026-01-26 01:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-144832,2025-03-23 06:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-144833,2025-09-29 21:00:00,,gogle ,cpc,search_brand,1.61,Nao,0.0
S-144834,2025-11-05 16:00:00,,Meta Ads,ads,ai_launch,1.97,Nao,0.0
S-144835,2025-11-07 17:00:00,L-6310,gogle ,organic,seo_blog,0.0,Nao,0.0
S-144836,2025-04-22 02:00:00,,tiktok,cpc,viral_trend,0.58,Nao,0.0
S-144837,2025-01-05 19:00:00,,FB,ads,retargeting_v1,1.37,Nao,0.0
S-144838,2026-01-14 10:00:00,,FB,ads,ai_launch,1.52,Nao,0.0
S-144839,2026-01-09 23:00:00,,TikTok,cpc,viral_trend,0.75,Nao,0.0
S-144840,2025-04-27 03:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-144841,2025-07-16 13:00:00,, google,cpc,search_brand,1.91,Nao,0.0
S-144842,2025-10-13 06:00:00,,gogle ,cpc,search_brand,2.1,Nao,0.0
S-144843,2025-10-30 12:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-144844,2025-07-14 10:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-144845,2025-01-18 05:00:00,,google,cpc,search_brand,1.52,Nao,0.0
S-144846,2025-09-18 12:00:00,,Meta Ads,ads,ai_launch,1.16,Nao,0.0
S-144847,2025-07-12 21:00:00,,Meta Ads,ads,ai_launch,1.12,Nao,0.0
S-144848,2025-05-16 14:00:00,,meta,ads,ai_launch,1.1,Nao,0.0
S-144849,2025-02-02 16:00:00,L-8742, google,organic,seo_blog,0.0,Nao,0.0
S-144850,2026-01-03 12:00:00,L-9092,Google,cpc,search_brand,1168.42,Nao,0.0
S-144851,2025-02-17 07:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-144852,2025-07-04 02:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-144853,2025-07-09 09:00:00,,facebook,ads,ai_launch,1.79,Nao,0.0
S-144854,2025-06-19 01:00:00,,FB,ads,retargeting_v1,1.35,Nao,0.0
S-144855,2025-09-20 03:00:00,,gogle ,cpc,search_brand,2.46,Nao,0.0
S-144856,2025-09-01 21:00:00,L-1253,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-144857,2025-12-03 11:00:00,,GOOGLE,cpc,search_brand,1.97,Nao,0.0
S-144858,2025-02-26 20:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-144859,2025-10-21 13:00:00,,facebook,ads,retargeting_v1,1.44,Nao,0.0
S-144860,2025-08-26 06:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-144861,2025-09-02 03:00:00,,FB,ads,ai_launch,1.2,Nao,0.0
S-144862,2025-01-06 12:00:00,,Google,cpc,search_brand,1.65,Nao,0.0
S-144863,2025-07-01 04:00:00,L-6464,Meta Ads,ads,ai_launch,1.33,Nao,0.0
S-144864,2025-07-07 15:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-144865,2025-10-01 23:00:00,,meta,ads,retargeting_v1,1.17,Nao,0.0
S-144866,2025-10-25 02:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-144867,2025-05-23 16:00:00,,TikTok,cpc,viral_trend,0.51,Nao,0.0
S-144868,2025-09-30 11:00:00,, google,cpc,search_brand,2.08,Nao,0.0
S-144869,2026-01-13 00:00:00,,google,cpc,search_brand,2.12,Nao,0.0
S-144870,2025-11-27 08:00:00,,Google,cpc,search_brand,1.51,Nao,0.0
S-144871,2025-02-09 02:00:00,, google,cpc,search_brand,1.62,Nao,0.0
S-144872,2025-06-30 13:00:00,,FB,ads,ai_launch,1.75,Nao,0.0
S-144873,2025-09-02 08:00:00,,instagram,ads,retargeting_v1,1.28,Nao,0.0
S-144874,2025-07-27 14:00:00,,Meta Ads,ads,ai_launch,1.09,Nao,0.0
S-144875,2025-10-23 18:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-144876,2025-11-23 12:00:00,,google,cpc,search_brand,2.42,Nao,0.0
S-144877,2025-10-02 15:00:00,,gogle ,cpc,search_brand,1.58,Nao,0.0
S-144878,2025-12-01 18:00:00,, google,cpc,search_brand,1.66,Nao,0.0
S-144879,2025-01-30 16:00:00,,tiktok,cpc,viral_trend,0.69,Nao,0.0
S-144880,2025-05-04 02:00:00,L-2627,google,cpc,search_brand,1.79,Nao,0.0
S-144881,2025-08-04 17:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-144882,2025-11-12 13:00:00,,TikTok,cpc,viral_trend,0.9,Nao,0.0
S-144883,2025-08-24 00:00:00,,Google,cpc,search_brand,2.46,Nao,0.0
S-144884,2025-04-06 01:00:00,, google,cpc,search_brand,2.42,Nao,0.0
S-144885,2025-07-25 09:00:00,,tiktok,cpc,viral_trend,1.14,Nao,0.0
S-144886,2025-06-12 07:00:00,,gogle ,cpc,search_brand,2.25,Nao,0.0
S-144887,2025-11-14 03:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-144888,2025-05-27 11:00:00,,Meta Ads,ads,retargeting_v1,1.07,Nao,0.0
S-144889,2025-07-31 00:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-144890,2025-10-18 10:00:00,L-4228,Google,organic,seo_blog,0.0,Sim,199.9
S-144891,2025-05-12 19:00:00,L-6762, google,cpc,search_brand,1.92,Nao,0.0
S-144892,2025-01-25 14:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
